id,model,SKU,scaned_images_path,website_images_path,category,source,first_date,semi,avg_of_stones,craeted_at,updated_at
6209,5-0658,G50658,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-11,2024-04-22
6210,5-0659,G50659,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-11,2024-04-22
6211,5-0660,G50660,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-11,2024-04-22
6212,5-0661,G50661,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2024-01-22,2024-04-22
6213,5-0662,G50662,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-11,2024-04-22
6214,5-0663,G50663,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2018-01-11,2024-04-22
6215,5-0664,G50664,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2018-01-11,2024-04-22
6216,5-0665,G50665,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2023-06-06,2024-04-22
6217,5-0666,G50666,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-11,2024-04-22
6218,5-0667,G50667,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,2018-01-11,2024-04-22
6219,5-0668,G50668,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2018-01-11,2024-04-22
6220,5-0669,G50669,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-11,2024-04-22
6221,5-0670,G50670,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-11,2024-04-22
6222,5-0671,G50671,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2021-04-14,2024-04-22
6223,5-0672,G50672,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,2018-01-11,2024-04-22
6224,5-0673,G50673,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2018-01-12,2024-04-22
6225,5-0674,G50674,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6226,5-0675,G50675,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2018-01-12,2024-04-22
6227,5-0676,G50676,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2018-01-12,2024-04-22
6228,5-0677,G50677,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2018-01-12,2024-04-22
6229,5-0678,G50678,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2018-01-12,2024-04-22
6230,5-0679,G50679,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6231,5-0680,G50680,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2018-01-12,2024-04-22
6232,5-0681,G50681,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2018-01-12,2024-04-22
6233,5-0682,G50682,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,2018-01-12,2024-04-22
6234,5-0683,G50683,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2018-01-12,2024-04-22
6235,5-0684,G50684,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,2018-01-12,2024-04-22
6236,5-0685,G50685,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,2018-01-12,2024-04-22
6237,5-0686,G50686,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2018-01-12,2024-04-22
6238,5-0687,G50687,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2018-01-12,2024-04-22
6239,5-0688,G50688,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2018-01-12,2024-04-22
6240,5-0689,G50689,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6241,5-0690,G50690,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6242,5-0691,G50691,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2018-01-12,2024-04-22
6243,5-0692,G50692,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6244,5-0693,G50693,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6245,5-0694,G50694,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6246,5-0695,G50695,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6247,5-0696,G50696,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6248,5-0697,G50697,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6249,5-0698,G50698,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6250,5-0699,G50699,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6251,5-0700,G50700,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6252,5-0701,G50701,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6253,5-0702,G50702,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6254,5-0703,G50703,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6255,5-0704,G50704,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6256,5-0705,G50705,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6257,5-0706,G50706,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6258,5-0707,G50707,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6259,5-0708,G50708,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2018-01-12,2024-04-22
6260,5-0709,G50709,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-14,2024-04-22
6261,5-0710,G50710,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6262,5-0711,G50711,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6263,5-0712,G50712,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6264,5-0713,G50713,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6265,5-0714,G50714,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-14,2024-04-22
6266,5-0715,G50715,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6267,5-0716,G50716,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2018-01-12,2024-04-22
6268,5-0717,G50717,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6269,5-0718,G50718,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2018-01-12,2024-04-22
6270,5-0719,G50719,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6271,5-0720,G50720,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6272,5-0721,G50721,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,2018-01-12,2024-04-22
6273,5-0722,G50722,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2018-01-12,2024-04-22
6274,5-0723,G50723,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2018-01-12,2024-04-22
6275,5-0724,G50724,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,PRL,Not Available,2023-01-05,2024-04-22
6276,5-0725,G50725,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6277,5-0726,G50726,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2018-01-12,2024-04-22
6278,5-0727,G50727,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,2018-01-12,2024-04-22
6279,5-0728,G50728,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6280,5-0729,G50729,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6281,5-0730,G50730,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6282,5-0731,G50731,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6283,5-0732,G50732,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6284,5-0733,G50733,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6285,5-0734,G50734,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6286,5-0735,G50735,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6287,5-0736,G50736,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,2021-04-15,2024-04-22
6288,5-0737,G50737,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2021-04-15,2024-04-22
6289,5-0738,G50738,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2021-04-15,2024-04-22
6290,5-0739,G50739,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,2021-04-15,2024-04-22
6291,5-0740,G50740,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,2021-04-15,2024-04-22
6292,5-0741,G50741,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2021-04-15,2024-04-22
6293,5-0742,G50742,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6294,5-0743,G50743,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2021-04-15,2024-04-22
6295,5-0744,G50744,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6296,5-0745,G50745,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2021-04-15,2024-04-22
6297,5-0746,G50746,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2021-04-15,2024-04-22
6298,5-0747,G50747,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Semi,Not Available,2021-04-15,2024-04-22
6299,5-0748,G50748,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6300,5-0749,G50749,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2021-04-15,2024-04-22
6301,5-0750,G50750,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2021-04-15,2024-04-22
6302,5-0751,G50751,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2021-04-15,2024-04-22
6303,5-0752,G50752,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2021-04-15,2024-04-22
6304,5-0753,G50753,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2023-01-05,2024-04-22
6305,5-0754,G50754,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2021-04-15,2024-04-22
6306,5-0755,G50755,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6307,5-0756,G50756,H:\Gold-Models\,H:\Gold-Models\, , production,23/07/2020, ,Not Available,2021-04-15,2024-04-22
6308,5-0757,G50757,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2021-04-15,2024-04-22
6309,5-0758,G50758,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2021-04-15,2024-04-22
6310,5-0759,G50759,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2021-04-15,2024-04-22
6311,5-0760,G50760,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2021-04-15,2024-04-22
6312,5-0761,G50761,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2021-04-15,2024-04-22
6313,5-0762,G50762,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6314,5-0763,G50763,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6315,5-0764,G50764,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6316,5-0765,G50765,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6317,5-0766,G50766,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2021-04-15,2024-04-22
6318,5-0767,G50767,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2021-04-15,2024-04-22
6319,5-0768,G50768,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6320,5-0769,G50769,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6321,5-0770,G50770,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6322,5-0771,G50771,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6323,5-0772,G50772,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6324,5-0773,G50773,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6325,5-0774,G50774,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6326,5-0775,G50775,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6327,5-0776,G50776,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6328,5-0777,G50777,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6329,5-0778,G50778,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6330,5-0779,G50779,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6331,5-0780,G50780,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6332,5-0781,G50781,H:\Gold-Models\,H:\Gold-Models\,***, production,OLD, ,Not Available,2023-01-05,2024-04-22
6333,5-0782,G50782,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6334,5-0783,G50783,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6335,5-0784,G50784,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6336,5-0785,G50785,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2023-06-06,2024-04-22
6337,5-0786,G50786,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6338,5-0787,G50787,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2021-04-15,2024-04-22
6339,5-0788,G50788,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6340,5-0789,G50789,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6341,5-0790,G50790,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6342,5-0791,G50791,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6343,5-0792,G50792,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6344,5-0793,G50793,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6345,5-0794,G50794,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6346,5-0795,G50795,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6347,5-0796,G50796,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6348,5-0797,G50797,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6349,5-0798,G50798,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6350,5-0799,G50799,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6351,5-0800,G50800,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6352,5-0801,G50801,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6353,5-0802,G50802,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6354,5-0803,G50803,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2021-04-15,2024-04-22
6355,5-0804,G50804,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6356,5-0805,G50805,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6357,5-0806,G50806,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6358,5-0807,G50807,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6359,5-0808,G50808,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6360,5-0809,G50809,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6361,5-0810,G50810,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6362,5-0811,G50811,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6363,5-0812,G50812,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6364,5-0813,G50813,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6365,5-0814,G50814,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6366,5-0815,G50815,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2021-04-15,2024-04-22
6367,5-0816,G50816,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2021-04-15,2024-04-22
6368,5-0817,G50817,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2021-04-15,2024-04-22
6369,5-0818,G50818,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6370,5-0819,G50819,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6371,5-0820-A,G50820A,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2023-05-13,2024-04-22
6372,5-0820-B,G50820B,H:\Gold-Models\,H:\Gold-Models\, , production,OLD,Ein,0.05,2023-05-13,2024-04-22
6373,5-0820,G50820,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2023-09-29,2024-04-22
6374,5-0821,G50821,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2021-04-15,2024-04-22
6375,5-0822-a,G50822a,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2021-04-14,2024-04-22
6376,5-0822-b,G50822b,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2021-04-14,2024-04-22
6377,5-0823-A,G50823A,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2021-04-15,2024-04-22
6378,5-0823-B,G50823B,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2021-04-15,2024-04-22
6379,5-0824,G50824,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2018-01-12,2024-04-22
6380,5-0825,G50825,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6381,5-0826,G50826,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6382,5-0827,G50827,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2018-01-12,2024-04-22
6383,5-0828,G50828,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2021-04-15,2024-04-22
6384,5-0829,G50829,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2018-01-12,2024-04-22
6385,5-0830,G50830,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6386,5-0831,G50831,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2023-06-21,2024-04-22
6387,5-0832,G50832,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2018-01-12,2024-04-22
6388,5-0833,G50833,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2018-01-12,2024-04-22
6389,5-0834,G50834,H:\Gold-Models\,H:\Gold-Models\, , production, ,Semi,Not Available,2018-01-12,2024-04-22
6390,5-0835,G50835,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6391,5-0836,G50836,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6392,5-0837,G50837,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2023-01-05,2024-04-22
6393,5-0838,G50838,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6394,5-0839,G50839,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6395,5-0840,G50840,H:\Gold-Models\,H:\Gold-Models\,***, production,OLD, ,Not Available,2023-01-05,2024-04-22
6396,5-0841,G50841,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6397,5-0842,G50842,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2018-01-12,2024-04-22
6398,5-0843,G50843,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2023-01-05,2024-04-22
6399,5-0844,G50844,H:\Gold-Models\,H:\Gold-Models\, , production,OLD, ,Not Available,2018-01-12,2024-04-22
6400,5-0845,G50845,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6401,5-0846,G50846,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
6402,5-0847,G50847,H:\Gold-Models\,H:\Gold-Models\, , production, , ,Not Available,2018-01-12,2024-04-22
